Info,UF,Município,Metro/Interior,Ano_Semana,CasosAcumulados,CasosNovos,ObitosAcumulados,ObitosNovos
COVID19Casos,PI,Joaquim Pires,Interior,1/2024,1760,0,33,0
COVID19Casos,PI,Joca Marques,Interior,1/2024,614,0,9,0
COVID19Casos,PI,José de Freitas,Reg. Metropolitana,1/2024,8839,0,95,0
COVID19Casos,PI,Juazeiro do Piauí,Interior,1/2024,659,0,4,0
COVID19Casos,PI,Júlio Borges,Interior,1/2024,151,0,18,0
COVID19Casos,PI,Jurema,Interior,1/2024,331,0,8,0
COVID19Casos,PI,Lagoa Alegre,Reg. Metropolitana,1/2024,528,0,15,0
COVID19Casos,PI,Lagoa de São Francisco,Interior,1/2024,846,0,6,0
COVID19Casos,PI,Lagoa do Barro do Piauí,Interior,1/2024,1074,0,11,0
COVID19Casos,PI,Lagoa do Piauí,Reg. Metropolitana,1/2024,1254,0,6,0
COVID19Casos,PI,Lagoa do Sítio,Interior,1/2024,100,0,14,0
COVID19Casos,PI,Lagoinha do Piauí,Interior,1/2024,399,0,9,0
COVID19Casos,PI,Landri Sales,Interior,1/2024,1212,0,27,0
COVID19Casos,PI,Luís Correia,Interior,1/2024,2610,0,67,0
COVID19Casos,PI,Luzilândia,Interior,1/2024,3372,0,68,0
COVID19Casos,PI,Madeiro,Interior,1/2024,414,0,7,0
COVID19Casos,PI,Manoel Emídio,Interior,1/2024,505,0,21,0
COVID19Casos,PI,Marcolândia,Interior,1/2024,1012,0,21,0
COVID19Casos,PI,Marcos Parente,Interior,1/2024,476,0,10,0
COVID19Casos,PI,Massapê do Piauí,Interior,1/2024,756,0,3,0
COVID19Casos,PI,Matias Olímpio,Interior,1/2024,742,0,15,0
COVID19Casos,PI,Miguel Alves,Interior,1/2024,2306,0,40,0
COVID19Casos,PI,Miguel Leão,Reg. Metropolitana,1/2024,438,0,3,0
COVID19Casos,PI,Milton Brandão,Interior,1/2024,355,0,3,0
COVID19Casos,PI,Monsenhor Gil,Reg. Metropolitana,1/2024,1893,0,47,0
COVID19Casos,PI,Monsenhor Hipólito,Interior,1/2024,936,0,8,0
COVID19Casos,PI,Monte Alegre do Piauí,Interior,1/2024,1225,0,21,0
COVID19Casos,PI,Morro Cabeça no Tempo,Interior,1/2024,167,0,7,0
COVID19Casos,PI,Morro do Chapéu do Piauí,Interior,1/2024,1238,0,7,0
COVID19Casos,PI,Murici dos Portelas,Interior,1/2024,340,0,11,0
COVID19Casos,PI,Nazaré do Piauí,Interior,1/2024,457,0,16,0
COVID19Casos,PI,Nazária,Reg. Metropolitana,1/2024,474,0,19,0
COVID19Casos,PI,Nossa Senhora de Nazaré,Interior,1/2024,927,0,20,0
COVID19Casos,PI,Nossa Senhora dos Remédios,Interior,1/2024,949,0,16,0
COVID19Casos,PI,Nova Santa Rita,Interior,1/2024,152,0,4,0
COVID19Casos,PI,Novo Oriente do Piauí,Interior,1/2024,426,0,13,0
COVID19Casos,PI,Novo Santo Antônio,Interior,1/2024,330,0,5,0
COVID19Casos,PI,Oeiras,Interior,1/2024,6769,0,94,0
COVID19Casos,PI,"Olho D'Água do Piauí",Interior,1/2024,335,0,3,0
COVID19Casos,PI,Padre Marcos,Interior,1/2024,602,0,9,0
COVID19Casos,PI,Paes Landim,Interior,1/2024,319,0,9,0
COVID19Casos,PI,Pajeú do Piauí,Interior,1/2024,105,0,9,0
COVID19Casos,PI,Palmeira do Piauí,Interior,1/2024,238,0,7,0
COVID19Casos,PI,Palmeirais,Interior,1/2024,334,0,25,0
COVID19Casos,PI,Paquetá,Interior,1/2024,203,0,9,0
COVID19Casos,PI,Parnaguá,Interior,1/2024,606,0,11,0
COVID19Casos,PI,Parnaíba,Interior,1/2024,23791,0,517,0
COVID19Casos,PI,Passagem Franca do Piauí,Interior,1/2024,261,0,12,0
COVID19Casos,PI,Patos do Piauí,Interior,1/2024,675,0,12,0
COVID19Casos,PI,"Pau D'Arco do Piauí",Interior,1/2024,504,0,5,0
COVID19Casos,PI,Paulistana,Interior,1/2024,1338,0,19,0
COVID19Casos,PI,Pavussu,Interior,1/2024,586,0,15,0
COVID19Casos,PI,Pedro II,Interior,1/2024,5514,0,123,0
COVID19Casos,PI,Pedro Laurentino,Interior,1/2024,82,0,4,0
COVID19Casos,PI,Picos,Interior,1/2024,14580,0,195,0
COVID19Casos,PI,Pimenteiras,Interior,1/2024,1537,0,33,0
COVID19Casos,PI,Pio IX,Interior,1/2024,2603,0,26,0
COVID19Casos,PI,Piracuruca,Interior,1/2024,3041,0,118,0
COVID19Casos,PI,Piripiri,Interior,1/2024,15910,0,228,0
COVID19Casos,PI,Porto,Interior,1/2024,558,0,18,0
COVID19Casos,PI,Porto Alegre do Piauí,Interior,1/2024,188,0,4,0
COVID19Casos,PI,Prata do Piauí,Interior,1/2024,348,0,5,0
COVID19Casos,PI,Queimada Nova,Interior,1/2024,1350,0,6,0
COVID19Casos,PI,Redenção do Gurguéia,Interior,1/2024,1079,0,25,0
COVID19Casos,PI,Regeneração,Interior,1/2024,1371,0,31,0
COVID19Casos,PI,Riacho Frio,Interior,1/2024,223,0,5,0
COVID19Casos,PI,Ribeira do Piauí,Interior,1/2024,107,0,7,0
COVID19Casos,PI,Ribeiro Gonçalves,Interior,1/2024,980,0,17,0
COVID19Casos,PI,Rio Grande do Piauí,Interior,1/2024,663,0,10,0
COVID19Casos,PI,Santa Cruz do Piauí,Interior,1/2024,886,0,15,0
COVID19Casos,PI,Santa Cruz dos Milagres,Interior,1/2024,290,0,2,0
COVID19Casos,PI,Santa Filomena,Interior,1/2024,190,0,5,0
COVID19Casos,PI,Santa Luz,Interior,1/2024,609,0,8,0
COVID19Casos,PI,Santa Rosa do Piauí,Interior,1/2024,265,0,6,0
COVID19Casos,PI,Santana do Piauí,Interior,1/2024,345,0,7,0
COVID19Casos,PI,Santo Antônio de Lisboa,Interior,1/2024,128,0,5,0
COVID19Casos,PI,Santo Antônio dos Milagres,Interior,1/2024,322,0,3,0
COVID19Casos,PI,Santo Inácio do Piauí,Interior,1/2024,335,0,7,0
COVID19Casos,PI,São Braz do Piauí,Interior,1/2024,188,0,15,0
COVID19Casos,PI,São Félix do Piauí,Interior,1/2024,535,0,4,0
COVID19Casos,PI,São Francisco de Assis do Piauí,Interior,1/2024,487,0,5,0
COVID19Casos,PI,São Francisco do Piauí,Interior,1/2024,238,0,10,0
COVID19Casos,PI,São Gonçalo do Gurguéia,Interior,1/2024,231,0,6,0
COVID19Casos,PI,São Gonçalo do Piauí,Interior,1/2024,476,0,9,0
COVID19Casos,PI,São João da Canabrava,Interior,1/2024,630,0,10,0
COVID19Casos,PI,São João da Fronteira,Interior,1/2024,267,0,7,0
COVID19Casos,PI,São João da Serra,Interior,1/2024,445,0,19,0
COVID19Casos,PI,São João da Varjota,Interior,1/2024,378,0,2,0
COVID19Casos,PI,São João do Arraial,Interior,1/2024,936,0,11,0
COVID19Casos,PI,São João do Piauí,Interior,1/2024,4070,0,39,0
COVID19Casos,PI,São José do Divino,Interior,1/2024,395,0,14,0
COVID19Casos,PI,São José do Peixe,Interior,1/2024,395,0,4,0
COVID19Casos,PI,São José do Piauí,Interior,1/2024,321,0,9,0
COVID19Casos,PI,São Julião,Interior,1/2024,363,0,15,0
COVID19Casos,PI,São Lourenço do Piauí,Interior,1/2024,69,0,4,0
COVID19Casos,PI,São Luis do Piauí,Interior,1/2024,205,0,1,0
COVID19Casos,PI,São Miguel da Baixa Grande,Interior,1/2024,314,0,4,0
COVID19Casos,PI,São Miguel do Fidalgo,Interior,1/2024,315,0,4,0
COVID19Casos,PI,São Miguel do Tapuio,Interior,1/2024,678,0,18,0
COVID19Casos,PI,São Pedro do Piauí,Interior,1/2024,2481,0,35,0
COVID19Casos,PI,São Raimundo Nonato,Interior,1/2024,4890,0,74,0
COVID19Casos,PI,Sebastião Barros,Interior,1/2024,25,0,3,0
COVID19Casos,PI,Sebastião Leal,Interior,1/2024,1127,0,9,0
COVID19Casos,PI,Sigefredo Pacheco,Interior,1/2024,466,0,16,0
COVID19Casos,PI,Simões,Interior,1/2024,1216,0,17,0
COVID19Casos,PI,Simplício Mendes,Interior,1/2024,2078,0,55,0
COVID19Casos,PI,Socorro do Piauí,Interior,1/2024,373,0,8,0
COVID19Casos,PI,Sussuapara,Interior,1/2024,707,0,15,0
COVID19Casos,PI,Tamboril do Piauí,Interior,1/2024,56,0,8,0
COVID19Casos,PI,Tanque do Piauí,Interior,1/2024,480,0,1,0
COVID19Casos,PI,Teresina,Reg. Metropolitana,1/2024,144553,0,3030,0
COVID19Casos,PI,União,Reg. Metropolitana,1/2024,2597,0,79,0
COVID19Casos,PI,Uruçuí,Interior,1/2024,5705,0,74,0
COVID19Casos,PI,Valença do Piauí,Interior,1/2024,2474,0,81,0
COVID19Casos,PI,Várzea Branca,Interior,1/2024,204,0,12,0
COVID19Casos,PI,Várzea Grande,Interior,1/2024,571,0,1,0
COVID19Casos,PI,Vera Mendes,Interior,1/2024,496,0,3,0
COVID19Casos,PI,Vila Nova do Piauí,Interior,1/2024,352,0,3,0
COVID19Casos,PI,Wall Ferraz,Interior,1/2024,339,0,3,0
COVID19Casos,PR,,Interior,1/2024,12482,0,249,0
COVID19Casos,PR,Abatiá,Interior,1/2024,1776,0,25,0
COVID19Casos,PR,Adrianópolis,Reg. Metropolitana,1/2024,2037,0,31,0
COVID19Casos,PR,Agudos do Sul,Reg. Metropolitana,1/2024,1839,0,38,0
COVID19Casos,PR,Almirante Tamandaré,Reg. Metropolitana,1/2024,19280,0,512,0
COVID19Casos,PR,Altamira do Paraná,Interior,1/2024,629,0,15,0
COVID19Casos,PR,Alto Paraíso,Interior,1/2024,1395,0,11,0
COVID19Casos,PR,Alto Paraná,Interior,1/2024,3310,0,28,0
COVID19Casos,PR,Alto Piquiri,Interior,1/2024,2678,0,31,0
COVID19Casos,PR,Altônia,Interior,1/2024,4974,0,55,0
COVID19Casos,PR,Alvorada do Sul,Interior,1/2024,1795,0,41,0
COVID19Casos,PR,Amaporã,Interior,1/2024,999,0,8,0
COVID19Casos,PR,Ampére,Interior,1/2024,6482,0,70,0
COVID19Casos,PR,Anahy,Interior,1/2024,930,0,16,0
COVID19Casos,PR,Andirá,Interior,1/2024,6055,0,103,0
COVID19Casos,PR,Ângulo,Interior,1/2024,973,0,11,0
COVID19Casos,PR,Antonina,Interior,1/2024,5365,0,82,0
COVID19Casos,PR,Antônio Olinto,Interior,1/2024,1537,0,18,0
COVID19Casos,PR,Apucarana,Interior,1/2024,23874,0,588,0
COVID19Casos,PR,Arapongas,Interior,1/2024,31069,0,671,0
COVID19Casos,PR,Arapoti,Interior,1/2024,5868,0,71,0
COVID19Casos,PR,Arapuã,Interior,1/2024,955,0,9,0
COVID19Casos,PR,Araruna,Interior,1/2024,3780,0,44,0
COVID19Casos,PR,Araucária,Reg. Metropolitana,1/2024,47579,0,594,0
COVID19Casos,PR,Ariranha do Ivaí,Interior,1/2024,713,0,5,0
COVID19Casos,PR,Assaí,Interior,1/2024,3734,0,77,0
COVID19Casos,PR,Assis Chateaubriand,Interior,1/2024,10138,0,148,0
COVID19Casos,PR,Astorga,Interior,1/2024,9626,0,108,0
COVID19Casos,PR,Atalaia,Interior,1/2024,1381,0,30,0
COVID19Casos,PR,Balsa Nova,Reg. Metropolitana,1/2024,3347,0,37,0
COVID19Casos,PR,Bandeirantes,Interior,1/2024,10217,0,169,0
COVID19Casos,PR,Barbosa Ferraz,Interior,1/2024,3760,0,62,0
COVID19Casos,PR,Barra do Jacaré,Interior,1/2024,705,0,7,0
COVID19Casos,PR,Barracão,Interior,1/2024,2958,0,40,0
COVID19Casos,PR,Bela Vista da Caroba,Interior,1/2024,865,0,9,0
COVID19Casos,PR,Bela Vista do Paraíso,Interior,1/2024,4345,0,91,0
COVID19Casos,PR,Bituruna,Interior,1/2024,2897,0,40,0
COVID19Casos,PR,Boa Esperança,Interior,1/2024,1503,0,21,0
COVID19Casos,PR,Boa Esperança do Iguaçu,Interior,1/2024,542,0,2,0
COVID19Casos,PR,Boa Ventura de São Roque,Interior,1/2024,1143,0,12,0
COVID19Casos,PR,Boa Vista da Aparecida,Interior,1/2024,1954,0,42,0
COVID19Casos,PR,Bocaiúva do Sul,Reg. Metropolitana,1/2024,3566,0,38,0
COVID19Casos,PR,Bom Jesus do Sul,Interior,1/2024,1475,0,12,0
COVID19Casos,PR,Bom Sucesso,Interior,1/2024,2732,0,22,0
COVID19Casos,PR,Bom Sucesso do Sul,Interior,1/2024,1229,0,10,0
COVID19Casos,PR,Borrazópolis,Interior,1/2024,2116,0,38,0
COVID19Casos,PR,Braganey,Interior,1/2024,1582,0,15,0
COVID19Casos,PR,Brasilândia do Sul,Interior,1/2024,1059,0,14,0
COVID19Casos,PR,Cafeara,Interior,1/2024,931,0,15,0
COVID19Casos,PR,Cafelândia,Interior,1/2024,5864,0,51,0
COVID19Casos,PR,Cafezal do Sul,Interior,1/2024,1221,0,13,0
COVID19Casos,PR,Califórnia,Interior,1/2024,2424,0,42,0
COVID19Casos,PR,Cambará,Interior,1/2024,7050,0,80,0
COVID19Casos,PR,Cambé,Interior,1/2024,26878,0,439,0
COVID19Casos,PR,Cambira,Interior,1/2024,2905,0,33,0
COVID19Casos,PR,Campina da Lagoa,Interior,1/2024,3968,0,66,0
COVID19Casos,PR,Campina do Simão,Interior,1/2024,632,0,16,0
COVID19Casos,PR,Campina Grande do Sul,Reg. Metropolitana,1/2024,11682,0,184,0
COVID19Casos,PR,Campo Bonito,Interior,1/2024,672,0,17,0
COVID19Casos,PR,Campo do Tenente,Reg. Metropolitana,1/2024,751,0,22,0
COVID19Casos,PR,Campo Largo,Reg. Metropolitana,1/2024,37603,0,540,0
COVID19Casos,PR,Campo Magro,Reg. Metropolitana,1/2024,5612,0,96,0
COVID19Casos,PR,Campo Mourão,Interior,1/2024,33414,0,401,0
COVID19Casos,PR,Cândido de Abreu,Interior,1/2024,3105,0,24,0
COVID19Casos,PR,Candói,Interior,1/2024,3088,0,37,0
COVID19Casos,PR,Cantagalo,Interior,1/2024,2023,0,40,0
COVID19Casos,PR,Capanema,Interior,1/2024,6159,0,33,0
COVID19Casos,PR,Capitão Leônidas Marques,Interior,1/2024,3601,0,34,0
COVID19Casos,PR,Carambeí,Interior,1/2024,6760,0,81,0
COVID19Casos,PR,Carlópolis,Interior,1/2024,2105,0,55,0
COVID19Casos,PR,Cascavel,Interior,1/2024,87696,0,1302,0
COVID19Casos,PR,Castro,Interior,1/2024,20402,0,278,0
COVID19Casos,PR,Catanduvas,Interior,1/2024,2271,0,25,0
COVID19Casos,PR,Centenário do Sul,Interior,1/2024,2653,0,44,0
COVID19Casos,PR,Cerro Azul,Reg. Metropolitana,1/2024,2368,0,60,0
COVID19Casos,PR,Céu Azul,Interior,1/2024,3232,0,36,0
COVID19Casos,PR,Chopinzinho,Interior,1/2024,4732,0,61,0
COVID19Casos,PR,Cianorte,Interior,1/2024,23246,0,223,0
COVID19Casos,PR,Cidade Gaúcha,Interior,1/2024,3633,0,38,0
COVID19Casos,PR,Clevelândia,Interior,1/2024,4063,0,100,0
COVID19Casos,PR,Colombo,Reg. Metropolitana,1/2024,49423,0,918,0
COVID19Casos,PR,Colorado,Interior,1/2024,7356,0,99,0
COVID19Casos,PR,Congonhinhas,Interior,1/2024,2927,0,43,0
COVID19Casos,PR,Conselheiro Mairinck,Interior,1/2024,1345,0,17,0
COVID19Casos,PR,Contenda,Reg. Metropolitana,1/2024,4254,0,76,0
COVID19Casos,PR,Corbélia,Interior,1/2024,5316,0,57,0
COVID19Casos,PR,Cornélio Procópio,Interior,1/2024,16971,0,206,0
COVID19Casos,PR,Coronel Domingos Soares,Interior,1/2024,2245,0,22,0
COVID19Casos,PR,Coronel Vivida,Interior,1/2024,6401,0,92,0
COVID19Casos,PR,Corumbataí do Sul,Interior,1/2024,750,0,8,0
COVID19Casos,PR,Cruz Machado,Interior,1/2024,2778,0,39,0
COVID19Casos,PR,Cruzeiro do Iguaçu,Interior,1/2024,1139,0,14,0
COVID19Casos,PR,Cruzeiro do Oeste,Interior,1/2024,5676,0,94,0
COVID19Casos,PR,Cruzeiro do Sul,Interior,1/2024,1445,0,12,0
COVID19Casos,PR,Cruzmaltina,Interior,1/2024,919,0,9,0
COVID19Casos,PR,Curitiba,Reg. Metropolitana,1/2024,312339,0,8923,0
COVID19Casos,PR,Curiúva,Interior,1/2024,2972,0,50,0
COVID19Casos,PR,"Diamante D'Oeste",Interior,1/2024,1074,0,17,0
COVID19Casos,PR,Diamante do Norte,Interior,1/2024,1005,0,20,0
COVID19Casos,PR,Diamante do Sul,Interior,1/2024,1138,0,24,0
COVID19Casos,PR,Dois Vizinhos,Interior,1/2024,13649,0,110,0
COVID19Casos,PR,Douradina,Interior,1/2024,3073,0,21,0
COVID19Casos,PR,Doutor Camargo,Interior,1/2024,1589,0,21,0
COVID19Casos,PR,Doutor Ulysses,Reg. Metropolitana,1/2024,863,0,9,0
COVID19Casos,PR,Enéas Marques,Interior,1/2024,1645,0,17,0
COVID19Casos,PR,Engenheiro Beltrão,Interior,1/2024,3890,0,37,0
COVID19Casos,PR,Entre Rios do Oeste,Interior,1/2024,908,0,7,0
COVID19Casos,PR,Esperança Nova,Interior,1/2024,774,0,8,0
COVID19Casos,PR,Espigão Alto do Iguaçu,Interior,1/2024,1355,0,9,0
COVID19Casos,PR,Farol,Interior,1/2024,509,0,10,0
COVID19Casos,PR,Faxinal,Interior,1/2024,4977,0,90,0
COVID19Casos,PR,Fazenda Rio Grande,Reg. Metropolitana,1/2024,27960,0,509,0
COVID19Casos,PR,Fênix,Interior,1/2024,1502,0,11,0
COVID19Casos,PR,Fernandes Pinheiro,Interior,1/2024,878,0,17,0
COVID19Casos,PR,Figueira,Interior,1/2024,1891,0,30,0
COVID19Casos,PR,Flor da Serra do Sul,Interior,1/2024,1552,0,26,0
COVID19Casos,PR,Floraí,Interior,1/2024,1966,0,14,0
COVID19Casos,PR,Floresta,Interior,1/2024,3104,0,29,0
COVID19Casos,PR,Florestópolis,Interior,1/2024,3040,0,49,0
COVID19Casos,PR,Flórida,Interior,1/2024,764,0,14,0
COVID19Casos,PR,Formosa do Oeste,Interior,1/2024,1633,0,27,0
COVID19Casos,PR,Foz do Iguaçu,Interior,1/2024,85411,0,1343,0
COVID19Casos,PR,Foz do Jordão,Interior,1/2024,1059,0,17,0
COVID19Casos,PR,Francisco Alves,Interior,1/2024,757,0,20,0
COVID19Casos,PR,Francisco Beltrão,Interior,1/2024,35514,0,319,0
COVID19Casos,PR,General Carneiro,Interior,1/2024,1416,0,46,0
COVID19Casos,PR,Godoy Moreira,Interior,1/2024,695,0,5,0
COVID19Casos,PR,Goioerê,Interior,1/2024,5655,0,95,0
COVID19Casos,PR,Goioxim,Interior,1/2024,1027,0,9,0
COVID19Casos,PR,Grandes Rios,Interior,1/2024,1336,0,19,0
COVID19Casos,PR,Guaíra,Interior,1/2024,8724,0,124,0
COVID19Casos,PR,Guairaçá,Interior,1/2024,1052,0,22,0
COVID19Casos,PR,Guamiranga,Interior,1/2024,2806,0,28,0
COVID19Casos,PR,Guapirama,Interior,1/2024,1088,0,16,0
COVID19Casos,PR,Guaporema,Interior,1/2024,623,0,6,0
COVID19Casos,PR,Guaraci,Interior,1/2024,1462,0,16,0
COVID19Casos,PR,Guaraniaçu,Interior,1/2024,3277,0,41,0
COVID19Casos,PR,Guarapuava,Interior,1/2024,42760,0,702,0
COVID19Casos,PR,Guaraqueçaba,Interior,1/2024,1358,0,21,0
COVID19Casos,PR,Guaratuba,Interior,1/2024,13975,0,210,0
COVID19Casos,PR,Honório Serpa,Interior,1/2024,1173,0,12,0
COVID19Casos,PR,Ibaiti,Interior,1/2024,8900,0,186,0
COVID19Casos,PR,Ibema,Interior,1/2024,940,0,32,0
COVID19Casos,PR,Ibiporã,Interior,1/2024,15085,0,242,0
COVID19Casos,PR,Icaraíma,Interior,1/2024,2120,0,20,0
COVID19Casos,PR,Iguaraçu,Interior,1/2024,982,0,27,0
COVID19Casos,PR,Iguatu,Interior,1/2024,929,0,16,0
COVID19Casos,PR,Imbaú,Interior,1/2024,2869,0,64,0
COVID19Casos,PR,Imbituva,Interior,1/2024,7843,0,128,0
COVID19Casos,PR,Inácio Martins,Interior,1/2024,2795,0,21,0
COVID19Casos,PR,Inajá,Interior,1/2024,930,0,11,0
COVID19Casos,PR,Indianópolis,Interior,1/2024,1730,0,11,0
COVID19Casos,PR,Ipiranga,Interior,1/2024,2711,0,39,0
COVID19Casos,PR,Iporã,Interior,1/2024,3403,0,34,0
COVID19Casos,PR,Iracema do Oeste,Interior,1/2024,665,0,6,0
COVID19Casos,PR,Irati,Interior,1/2024,19339,0,220,0
COVID19Casos,PR,Iretama,Interior,1/2024,3305,0,25,0
COVID19Casos,PR,Itaguajé,Interior,1/2024,898,0,12,0
COVID19Casos,PR,Itaipulândia,Interior,1/2024,3020,0,31,0
COVID19Casos,PR,Itambaracá,Interior,1/2024,1636,0,27,0
COVID19Casos,PR,Itambé,Interior,1/2024,1594,0,39,0
COVID19Casos,PR,"Itapejara d'Oeste",Interior,1/2024,3805,0,48,0
COVID19Casos,PR,Itaperuçu,Reg. Metropolitana,1/2024,5369,0,126,0
COVID19Casos,PR,Itaúna do Sul,Interior,1/2024,827,0,6,0
COVID19Casos,PR,Ivaí,Interior,1/2024,2726,0,28,0
COVID19Casos,PR,Ivaiporã,Interior,1/2024,7943,0,106,0
COVID19Casos,PR,Ivaté,Interior,1/2024,2062,0,8,0
COVID19Casos,PR,Ivatuba,Interior,1/2024,787,0,13,0
COVID19Casos,PR,Jaboti,Interior,1/2024,1608,0,19,0
COVID19Casos,PR,Jacarezinho,Interior,1/2024,13780,0,145,0
COVID19Casos,PR,Jaguapitã,Interior,1/2024,5934,0,74,0
COVID19Casos,PR,Jaguariaíva,Interior,1/2024,8000,0,174,0
COVID19Casos,PR,Jandaia do Sul,Interior,1/2024,8448,0,104,0
COVID19Casos,PR,Janiópolis,Interior,1/2024,1670,0,25,0
COVID19Casos,PR,Japira,Interior,1/2024,1504,0,18,0
COVID19Casos,PR,Japurá,Interior,1/2024,2811,0,20,0
COVID19Casos,PR,Jardim Alegre,Interior,1/2024,1960,0,37,0
COVID19Casos,PR,Jardim Olinda,Interior,1/2024,96,0,2,0
COVID19Casos,PR,Jataizinho,Interior,1/2024,3078,0,61,0
COVID19Casos,PR,Jesuítas,Interior,1/2024,2164,0,24,0
COVID19Casos,PR,Joaquim Távora,Interior,1/2024,4252,0,66,0
COVID19Casos,PR,Jundiaí do Sul,Interior,1/2024,407,0,9,0
COVID19Casos,PR,Juranda,Interior,1/2024,2234,0,35,0
COVID19Casos,PR,Jussara,Interior,1/2024,2326,0,15,0
COVID19Casos,PR,Kaloré,Interior,1/2024,2352,0,32,0
COVID19Casos,PR,Lapa,Reg. Metropolitana,1/2024,12800,0,156,0
COVID19Casos,PR,Laranjal,Interior,1/2024,846,0,16,0
COVID19Casos,PR,Laranjeiras do Sul,Interior,1/2024,5487,0,118,0
COVID19Casos,PR,Leópolis,Interior,1/2024,1411,0,14,0
COVID19Casos,PR,Lidianópolis,Interior,1/2024,1205,0,10,0
COVID19Casos,PR,Lindoeste,Interior,1/2024,1209,0,13,0
COVID19Casos,PR,Loanda,Interior,1/2024,7621,0,69,0
COVID19Casos,PR,Lobato,Interior,1/2024,1733,0,16,0
COVID19Casos,PR,Londrina,Interior,1/2024,195536,0,2780,0
COVID19Casos,PR,Luiziana,Interior,1/2024,1920,0,17,0
COVID19Casos,PR,Lunardelli,Interior,1/2024,1246,0,10,0
COVID19Casos,PR,Lupionópolis,Interior,1/2024,1495,0,28,0
COVID19Casos,PR,Mallet,Interior,1/2024,2454,0,16,0
COVID19Casos,PR,Mamborê,Interior,1/2024,4166,0,38,0
COVID19Casos,PR,Mandaguaçu,Interior,1/2024,9191,0,99,0
COVID19Casos,PR,Mandaguari,Interior,1/2024,12273,0,148,0
COVID19Casos,PR,Mandirituba,Reg. Metropolitana,1/2024,6249,0,107,0
COVID19Casos,PR,Manfrinópolis,Interior,1/2024,663,0,9,0
COVID19Casos,PR,Mangueirinha,Interior,1/2024,4455,0,55,0
COVID19Casos,PR,Manoel Ribas,Interior,1/2024,2974,0,33,0
COVID19Casos,PR,Marechal Cândido Rondon,Interior,1/2024,13837,0,194,0
COVID19Casos,PR,Maria Helena,Interior,1/2024,1386,0,10,0
COVID19Casos,PR,Marialva,Interior,1/2024,15012,0,158,0
COVID19Casos,PR,Marilândia do Sul,Interior,1/2024,2933,0,50,0
COVID19Casos,PR,Marilena,Interior,1/2024,1688,0,20,0
COVID19Casos,PR,Mariluz,Interior,1/2024,2600,0,56,0
COVID19Casos,PR,Maringá,Interior,1/2024,150964,0,1875,0
COVID19Casos,PR,Mariópolis,Interior,1/2024,1527,0,26,0
COVID19Casos,PR,Maripá,Interior,1/2024,1735,0,26,0
COVID19Casos,PR,Marmeleiro,Interior,1/2024,5473,0,61,0
COVID19Casos,PR,Marquinho,Interior,1/2024,1242,0,8,0
COVID19Casos,PR,Marumbi,Interior,1/2024,1972,0,19,0
COVID19Casos,PR,Matelândia,Interior,1/2024,4988,0,72,0
COVID19Casos,PR,Matinhos,Interior,1/2024,10608,0,175,0
COVID19Casos,PR,Mato Rico,Interior,1/2024,420,0,6,0
COVID19Casos,PR,Mauá da Serra,Interior,1/2024,1995,0,34,0
COVID19Casos,PR,Medianeira,Interior,1/2024,14610,0,156,0
COVID19Casos,PR,Mercedes,Interior,1/2024,1625,0,12,0
COVID19Casos,PR,Mirador,Interior,1/2024,682,0,5,0
COVID19Casos,PR,Miraselva,Interior,1/2024,384,0,9,0
COVID19Casos,PR,Missal,Interior,1/2024,2512,0,23,0
COVID19Casos,PR,Moreira Sales,Interior,1/2024,2269,0,45,0
COVID19Casos,PR,Morretes,Interior,1/2024,5104,0,65,0
COVID19Casos,PR,Munhoz de Melo,Interior,1/2024,1108,0,11,0
COVID19Casos,PR,Nossa Senhora das Graças,Interior,1/2024,1172,0,11,0
COVID19Casos,PR,Nova Aliança do Ivaí,Interior,1/2024,300,0,2,0
COVID19Casos,PR,Nova América da Colina,Interior,1/2024,934,0,8,0
COVID19Casos,PR,Nova Aurora,Interior,1/2024,3655,0,57,0
COVID19Casos,PR,Nova Cantu,Interior,1/2024,1720,0,21,0
COVID19Casos,PR,Nova Esperança,Interior,1/2024,7264,0,102,0
COVID19Casos,PR,Nova Esperança do Sudoeste,Interior,1/2024,1556,0,13,0
COVID19Casos,PR,Nova Fátima,Interior,1/2024,1585,0,21,0
COVID19Casos,PR,Nova Laranjeiras,Interior,1/2024,1747,0,13,0
COVID19Casos,PR,Nova Londrina,Interior,1/2024,3382,0,36,0
COVID19Casos,PR,Nova Olímpia,Interior,1/2024,1097,0,24,0
COVID19Casos,PR,Nova Prata do Iguaçu,Interior,1/2024,2673,0,25,0
COVID19Casos,PR,Nova Santa Bárbara,Interior,1/2024,1000,0,21,0
COVID19Casos,PR,Nova Santa Rosa,Interior,1/2024,1964,0,20,0
COVID19Casos,PR,Nova Tebas,Interior,1/2024,1790,0,18,0
COVID19Casos,PR,Novo Itacolomi,Interior,1/2024,1076,0,9,0
COVID19Casos,PR,Ortigueira,Interior,1/2024,4241,0,79,0
COVID19Casos,PR,Ourizona,Interior,1/2024,1026,0,16,0
COVID19Casos,PR,Ouro Verde do Oeste,Interior,1/2024,1777,0,37,0
COVID19Casos,PR,Paiçandu,Interior,1/2024,11104,0,162,0
COVID19Casos,PR,Palmas,Interior,1/2024,14137,0,178,0
COVID19Casos,PR,Palmeira,Interior,1/2024,9331,0,105,0
COVID19Casos,PR,Palmital,Interior,1/2024,2707,0,42,0
